FRAME_GT,244,25.782007,-3.526500,-0.167340,2.295774,-1.132274,1.190737,-1.043276
FRAME_GT,245,25.844006,-3.518638,-0.176839,2.285568,-1.133381,1.183433,-1.040409
FRAME_GT,246,25.969000,-3.503849,-0.182467,2.266119,-1.132797,1.170660,-1.044125
FRAME_GT,247,26.110007,-3.489975,-0.187751,2.231449,-1.131776,1.149435,-1.053315
FRAME_GT,248,26.172007,-3.483777,-0.192146,2.224301,-1.130535,1.146363,-1.055129
FRAME_GT,249,26.218999,-3.479269,-0.195707,2.220696,-1.132332,1.143933,-1.055874
FRAME_GT,250,26.407008,-3.454341,-0.224141,2.208171,-1.136609,1.139594,-1.055338
FRAME_GT,251,26.610005,-3.424072,-0.271173,2.188546,-1.138992,1.135702,-1.044269
FRAME_GT,252,26.672004,-3.414659,-0.284460,2.178581,-1.138744,1.133559,-1.041900
FRAME_GT,253,26.734999,-3.407212,-0.287853,2.172803,-1.138244,1.133908,-1.044073
FRAME_GT,254,26.860003,-3.388459,-0.302489,2.161967,-1.137234,1.135143,-1.044653
FRAME_GT,255,27.000004,-3.364659,-0.328036,2.147901,-1.143507,1.130684,-1.040952
FRAME_GT,256,27.078006,-3.349765,-0.338837,2.144012,-1.147286,1.131296,-1.041553
FRAME_GT,257,27.157004,-3.338493,-0.347140,2.133788,-1.145716,1.131204,-1.043847
FRAME_GT,258,27.219003,-3.328119,-0.356460,2.126376,-1.151462,1.126747,-1.042839
FRAME_GT,259,27.281998,-3.318502,-0.359706,2.119477,-1.150219,1.127371,-1.046061
FRAME_GT,260,27.360000,-3.322085,-0.341007,2.094835,-1.151750,1.115232,-1.062615
FRAME_GT,261,27.438002,-3.309648,-0.353141,2.081401,-1.156982,1.107633,-1.061110
FRAME_GT,262,28.032004,-3.232365,-0.376847,2.030849,-1.183752,1.095542,-1.089696
FRAME_GT,263,28.407007,-3.205854,-0.446433,1.987741,-1.200699,1.087282,-1.087657
FRAME_GT,264,28.813000,-3.201828,-0.516744,1.934192,-1.214890,1.086950,-1.103869
FRAME_GT,265,29.110001,-3.224570,-0.519275,1.872136,-1.216380,1.081134,-1.151937
FRAME_GT,266,29.390999,-3.242587,-0.554767,1.816684,-1.232147,1.066452,-1.177426
FRAME_GT,267,29.625005,-3.246935,-0.646263,1.782485,-1.266118,1.038110,-1.167139
FRAME_GT,268,29.672008,-3.248247,-0.660622,1.770397,-1.266161,1.031393,-1.165442
FRAME_GT,269,29.735003,-3.258691,-0.663784,1.773131,-1.267786,1.036210,-1.177062
FRAME_GT,270,29.782005,-3.267718,-0.666639,1.775067,-1.268332,1.040090,-1.185956
FRAME_GT,271,29.844004,-3.275260,-0.674040,1.773894,-1.272228,1.039442,-1.192019
FRAME_GT,272,29.906999,-3.282635,-0.686154,1.770702,-1.275800,1.038170,-1.196728
FRAME_GT,273,29.968999,-3.293709,-0.694434,1.764413,-1.277059,1.036988,-1.205192
FRAME_GT,274,30.032004,-3.310518,-0.686273,1.761552,-1.275809,1.040789,-1.222369
FRAME_GT,275,30.094003,-3.340219,-0.646071,1.753033,-1.260715,1.049842,-1.255191
FRAME_GT,276,30.157008,-3.347853,-0.666550,1.739916,-1.266338,1.041013,-1.256428
FRAME_GT,277,30.219007,-3.350731,-0.685831,1.742235,-1.278103,1.037026,-1.253608
FRAME_GT,278,30.282002,-3.360219,-0.698392,1.734977,-1.279874,1.035795,-1.256923
FRAME_GT,279,30.344002,-3.370011,-0.700399,1.735165,-1.280982,1.039667,-1.263288
FRAME_GT,280,30.407007,-3.376475,-0.717058,1.730977,-1.286976,1.036920,-1.263205
FRAME_GT,281,30.469006,-3.387803,-0.723556,1.736613,-1.290396,1.042703,-1.268597
FRAME_GT,282,30.532001,-3.388612,-0.762717,1.723525,-1.299082,1.030680,-1.258217
FRAME_GT,283,30.594000,-3.393820,-0.781310,1.725625,-1.303615,1.031420,-1.256058
FRAME_GT,284,30.985006,-3.434927,-0.829702,1.760043,-1.317246,1.058237,-1.264998
FRAME_GT,285,31.047005,-3.443866,-0.830015,1.771349,-1.318542,1.066954,-1.268700
